ID,orig,dest,duration,distance
3497,17,102,1881,7818
3498,17,101,1058,4223
3499,17,100,2170,9017
3500,90,144,1354,6316
3501,90,145,1106,5182
3502,90,140,1330,5903
3503,90,141,1366,6250
3504,90,142,1507,6942
3505,90,143,926,3961
3506,68,123,1706,6744
3507,68,122,1744,7109
3508,26,145,2156,8940
3509,26,144,2399,10195
3510,26,143,2154,9008
3511,68,126,1649,6232
3512,26,141,2424,10022
3513,26,140,2388,9675
3514,8,57,1147,5273
3515,8,56,1665,7334
3516,8,55,922,4467
3517,68,128,420,1936
3518,8,53,1106,4871
3519,8,52,865,4652
3520,8,51,1568,6996
3521,8,50,1040,5466
3522,5,101,379,1670
3523,5,100,753,2393
3524,56,144,2671,10915
3525,56,145,2428,9661
3526,56,142,2811,11402
3527,56,143,2572,9242
3528,56,140,2659,10395
3529,56,141,2695,10742
3530,31,70,2281,10304
3531,54,55,797,3153
3532,31,71,1932,9050
3533,5,102,682,2472
3534,47,143,1567,6715
3535,78,139,782,3323
3536,78,138,361,1716
3537,78,137,552,2377
3538,78,136,436,2025
3539,78,135,411,1557
3540,78,134,768,3719
3541,78,133,743,3100
3542,78,132,523,1976
3543,78,131,898,3788
3544,78,130,403,1618
3545,20,72,913,4028
3546,20,73,1727,7375
3547,20,70,2045,9451
3548,20,71,1481,6697
3549,20,76,1484,6298
3550,20,77,1495,6303
3551,20,74,1584,7264
3552,20,75,1306,5802
3553,20,78,1160,5247
3554,20,79,1315,5934
3555,4,113,773,2700
3556,4,112,546,1809
3557,4,111,878,3361
3558,4,110,2096,9979
3559,4,117,601,2395
3560,4,116,415,1331
3561,4,115,1410,6165
3562,4,114,843,3351
3563,47,97,1825,8537
3564,47,96,1338,6096
3565,4,119,386,1397
3566,4,118,1347,5704
3567,47,93,1664,6018
3568,47,92,2083,8321
3569,47,91,983,4242
3570,47,90,641,2754
3571,81,91,1137,5163
3572,81,90,795,3675
3573,81,93,1232,5028
3574,81,92,1651,7331
3575,81,95,1085,5132
3576,81,94,1046,4689
3577,81,97,1536,6939
3578,81,96,1825,7889
3579,81,99,259,879
3580,81,98,895,4129
3581,60,101,984,4299
3582,60,100,1306,4882
3583,60,103,615,2534
3584,60,102,1017,3683
3585,60,105,1504,5457
3586,60,104,1476,5805
3587,60,107,1500,5401
3588,60,106,1376,4803
3589,60,109,1614,6392
3590,60,108,1551,6072
3591,112,142,2225,10251
3592,112,143,1645,7269
3593,112,140,2049,9212
3594,112,141,2085,9559
3595,112,144,2073,9625
3596,112,145,1825,8491
3597,58,108,1416,5228
3598,58,109,1479,5547
3599,58,104,1335,5146
3600,58,105,1368,4613
3601,58,106,1235,4144
3602,58,107,1359,4742
3603,58,100,1171,4038
3604,58,101,813,3644
3605,58,102,882,2839
3606,58,103,474,1875
3607,3,96,1647,6891
3608,3,97,1358,5940
3609,3,94,1909,7924
3610,3,95,1558,5491
3611,3,92,1989,8106
3612,3,93,1578,5406
3613,3,90,1553,6080
3614,3,91,1400,4775
3615,75,145,894,4429
3616,3,98,1758,7364
3617,3,99,1405,5239
3618,40,41,1683,8067
3619,40,43,258,1123
3620,40,42,916,2926
3621,40,45,1316,6258
3622,40,44,235,812
3623,40,47,184,726
3624,40,46,1451,6057
3625,40,49,654,2659
3626,103,140,1868,7881
3627,13,97,1795,6999
3628,63,108,707,2838
3629,63,109,813,3319
3630,13,94,1918,7953
3631,114,144,1778,8452
3632,114,145,1530,7318
3633,63,100,903,3663
3634,63,101,1332,5238
3635,114,140,1754,8039
3636,114,141,1790,8386
3637,114,142,1931,9078
3638,114,143,1350,6096
3639,125,131,1731,6901
3640,125,130,1862,7740
3641,125,133,2381,10220
3642,125,132,2029,8155
3643,125,135,1683,6755
3644,125,134,2385,10601
3645,125,137,2102,9123
3646,125,136,1549,6071
3647,125,139,2508,11160
3648,125,138,2160,8928
3649,119,141,2332,10566
3650,119,140,2296,10219
3651,119,143,1892,8277
3652,119,142,2473,11258
3653,119,145,2072,9499
3654,119,144,2320,10632
3655,53,138,1266,5121
3656,53,139,1793,8797
3657,53,136,654,2264
3658,53,137,1387,6761
3659,53,134,1670,8239
3660,53,135,789,2949
3661,53,132,1304,5842
3662,53,133,1364,6339
3663,53,130,968,3934
3664,53,131,762,2948
3665,24,52,1249,4776
3666,36,41,1077,4340
3667,35,78,1150,5428
3668,35,79,1305,6114
3669,35,70,1753,8490
3670,35,71,1470,6877
3671,35,72,903,4208
3672,35,73,1885,8787
3673,35,74,1849,8819
3674,35,75,1131,5161
3675,35,76,1240,5685
3676,35,77,1484,6484
3677,117,145,1856,8344
3678,117,144,2104,9477
3679,117,143,1676,7122
3680,117,142,2256,10104
3681,117,141,2116,9411
3682,117,140,2080,9064
3683,16,108,916,3988
3684,16,109,979,4308
3685,16,106,967,3526
3686,16,107,1091,4125
3687,16,104,983,3630
3688,16,105,868,3373
3689,16,102,382,1599
3690,16,103,326,1441
3691,16,100,671,2798
3692,16,101,739,3152
3693,42,127,1555,6769
3694,42,126,1707,7091
3695,42,125,1094,4169
3696,56,92,1467,6471
3697,42,123,1294,5055
3698,56,94,2156,8806
3699,42,121,1513,6160
3700,42,120,1719,7213
3701,113,143,1506,6301
3702,113,142,2087,9282
3703,113,141,1946,8590
3704,113,140,1910,8243
3705,113,145,1686,7522
3706,113,144,1934,8656
3707,48,132,1547,6887
3708,97,98,1330,5891
3709,97,99,1924,8437
3710,37,89,1245,5419
3711,71,109,2655,11227
3712,71,108,2809,11536
3713,71,107,2367,9678
3714,71,106,2484,9750
3715,48,133,1749,7689
3716,71,104,2585,10298
3717,71,103,1698,7469
3718,90,124,2114,8897
3719,71,101,1669,6881
3720,71,100,2460,9873
3721,90,125,1784,7260
3722,37,88,1479,6656
3723,10,144,1815,7457
3724,10,145,1572,6202
3725,10,140,1803,6937
3726,10,141,1839,7284
3727,10,142,1955,7944
3728,83,141,2653,10886
3729,85,100,828,2948
3730,23,35,163,817
3731,23,34,1175,5022
3732,85,101,1271,4798
3733,95,127,1356,5721
3734,82,135,1760,7307
3735,82,136,1625,6623
3736,95,124,2410,10354
3737,82,130,1750,6962
3738,82,131,1279,4047
3739,82,132,1638,6281
3740,82,133,1820,7549
3741,82,138,1841,7620
3742,82,139,2128,9236
3743,95,129,731,3134
3744,95,128,432,1704
3745,35,107,888,3802
3746,35,106,757,3225
3747,35,105,1086,4390
3748,35,104,860,3772
3749,35,103,824,3546
3750,35,102,695,2835
3751,35,101,1232,5558
3752,35,100,1051,4279
3753,35,109,1240,5373
3754,35,108,1177,5053
3755,49,51,712,2721
3756,49,50,247,775
3757,49,53,581,2433
3758,49,52,437,1914
3759,49,55,788,2782
3760,49,54,312,1046
3761,49,57,454,1822
3762,49,56,970,3739
3763,49,59,332,1195
3764,49,58,236,962
3765,32,64,1237,4890
3766,49,89,1793,8394
3767,37,81,1956,8709
3768,32,63,1353,4966
3769,108,118,2033,8710
3770,108,119,1260,4996
3771,108,110,2369,9782
3772,108,111,1758,7426
3773,108,112,1345,5547
3774,108,113,1849,7557
3775,108,114,1769,7484
3776,108,115,2095,9171
3777,108,116,1425,5616
3778,108,117,1442,5784
3779,106,112,679,3206
3780,106,113,1172,4913
3781,106,110,2651,12270
3782,106,111,1218,5442
3783,106,116,971,3622
3784,106,117,685,3512
3785,106,114,1229,5500
3786,106,115,1556,7187
3787,48,138,1553,7179
3788,106,118,1493,6726
3789,106,119,962,3729
3790,11,90,1315,5493
3791,11,91,1477,4876
3792,11,92,2122,8837
3793,11,93,1712,6137
3794,11,94,1779,7801
3795,11,95,1521,4974
3796,11,96,1521,6803
3797,11,97,1232,5853
3798,11,98,1629,7240
3799,11,99,1280,5005
3800,96,120,2244,9594
3801,96,121,2140,9154
3802,96,122,2058,8470
3803,96,123,2019,8105
3804,96,124,2149,8857
3805,96,125,1819,7220
3806,96,126,1745,7317
3807,96,127,1195,4893
3808,96,128,562,2533
3809,96,129,375,1570
3810,9,90,1465,5046
3811,9,91,1179,3338
3812,9,92,2716,10758
3813,9,93,2306,8058
3814,9,94,1870,6527
3815,9,95,1223,3437
3816,9,96,1222,5059
3817,9,97,934,4109
3818,9,98,1720,5967
3819,9,99,1379,5545
3820,76,91,394,1647
3821,64,103,1130,4615
3822,48,98,821,3636
3823,48,99,209,476
3824,48,96,1418,6524
3825,48,97,1741,8342
3826,48,94,971,4196
3827,48,95,1010,4639
3828,48,92,1824,7717
3829,48,93,1404,5414
3830,48,90,721,3182
3831,48,91,1063,4670
3832,64,102,746,3268
3833,87,139,1056,4970
3834,8,74,1077,4042
3835,8,77,1621,5818
3836,8,76,1063,4224
3837,8,71,1249,4783
3838,8,70,776,2798
3839,8,73,880,3080
3840,8,72,1469,6722
3841,87,131,327,1506
3842,87,130,429,1599
3843,87,133,581,2450
3844,87,132,595,2013
3845,87,135,400,1621
3846,87,134,933,4412
3847,87,137,649,2934
3848,87,136,826,3344
3849,26,121,1303,5798
3850,26,120,1509,6852
3851,26,123,969,4563
3852,26,122,1159,4876
3853,26,125,884,3808
3854,26,124,1214,5445
3855,26,127,1606,6311
3856,26,126,1509,6670
3857,26,129,1819,8135
3858,26,128,1386,4938
3859,63,68,1634,6544
3860,47,126,2392,9618
3861,47,127,2012,8532
3862,47,124,1918,7958
3863,47,125,1588,6320
3864,47,122,1864,7389
3865,47,123,1788,7206
3866,47,120,2213,9364
3867,47,121,2007,8311
3868,47,128,943,3742
3869,47,129,1855,8614
3870,55,107,1396,5156
3871,66,110,499,2113
3872,3,64,1492,5652
3873,66,111,1839,8219
3874,66,112,1471,6793
3875,66,113,1457,6817
3876,66,114,1804,8209
3877,66,115,2070,8903
3878,40,78,1104,5329
3879,104,138,2672,12179
3880,40,79,1259,6016
3881,116,127,1386,6090
3882,20,58,711,2875
3883,104,136,2111,9044
3884,66,119,1029,5061
3885,20,50,985,3766
3886,20,51,1094,4187
3887,20,52,1075,4448
3888,20,53,1056,4346
3889,20,54,442,1602
3890,20,55,1240,4755
3891,20,56,1371,4915
3892,20,57,1016,3987
3893,63,135,1817,8270
3894,16,40,1060,3757
3895,16,41,1211,4782
3896,63,139,2543,11772
3897,16,47,1128,3712
3898,63,138,2066,9543
3899,39,102,103,327
3900,24,58,885,3203
3901,16,48,884,2846
3902,16,49,391,1174
3903,62,107,1823,7289
3904,60,129,1350,6551
3905,60,128,796,1613
3906,60,123,1584,6433
3907,60,122,1659,6616
3908,60,121,1803,7538
3909,60,120,2009,8592
3910,60,127,1507,6469
3911,60,126,1887,7555
3912,60,125,1384,5548
3913,60,124,1714,7185
3914,62,106,1699,6691
3915,62,105,1146,4061
3916,90,99,827,2582
3917,83,97,1992,7995
3918,83,96,1832,7053
3919,83,95,1764,6516
3920,83,94,2115,8950
3921,83,93,508,1642
3922,83,92,1052,5206
3923,84,116,711,2607
3924,84,117,900,2910
3925,3,78,1965,8084
3926,3,79,1767,6405
3927,3,74,1639,7026
3928,3,75,1286,4350
3929,3,76,1395,4874
3930,3,77,2300,9140
3931,3,70,1542,6697
3932,3,71,2037,8593
3933,3,72,1480,5968
3934,3,73,1564,6836
3935,63,124,1629,7059
3936,63,125,1299,5421
3937,63,126,1924,8283
3938,63,127,2021,7924
3939,63,120,1924,8465
3940,63,121,1718,7412
3941,63,122,1574,6490
3942,63,123,1384,6177
3943,40,67,1237,5157
3944,40,66,1923,9069
3945,40,65,830,3153
3946,40,64,483,1787
3947,63,128,1536,6533
3948,63,129,2040,8871
3949,40,61,1296,5390
3950,40,60,814,3294
3951,19,48,1417,5103
3952,19,76,954,3003
3953,19,77,2155,8522
3954,19,74,1328,4236
3955,19,75,847,2660
3956,19,72,1335,5351
3957,19,73,1362,4204
3958,19,70,1230,3907
3959,19,71,1598,5736
3960,19,78,1820,7467
3961,19,79,1433,4973
3962,53,118,1236,5247
3963,53,119,519,1433
3964,119,129,1557,7404
3965,119,128,1001,3553
3966,53,110,1066,5133
3967,53,111,1046,3869
3968,119,121,1383,6001
3969,53,113,664,2467
3970,53,114,1011,3859
3971,119,126,1547,6743
3972,119,125,964,4010
3973,53,117,1088,3773
3974,30,111,1789,7406
3975,30,110,1408,5783
3976,30,113,1407,6004
3977,30,112,1313,5714
3978,30,115,2044,9469
3979,30,114,1755,7397
3980,30,117,1463,6329
3981,30,116,1159,5214
3982,30,119,831,3982
3983,30,118,1981,9008
3984,8,140,1602,6247
3985,8,141,1638,6594
3986,8,142,1754,7254
3987,8,143,1599,6192
3988,107,116,1154,5053
3989,16,128,1092,3975
3990,16,129,1520,6496
3991,16,120,1374,6508
3992,16,121,1168,5455
3993,16,122,1024,4532
3994,16,123,949,4349
3995,16,124,1079,5102
3996,16,125,749,3464
3997,16,126,1332,6197
3998,16,127,1429,5838
3999,29,68,687,2710
4000,29,69,755,3498
4001,29,62,1042,4342
4002,29,63,2124,8816
4003,29,60,1317,6375
4004,29,61,1318,5844
4005,29,66,563,2439
4006,29,67,929,3989
4007,29,64,1871,8236
4008,29,65,2291,10019
4009,19,39,1108,3784
4010,5,134,1865,7890
4011,5,135,1163,4044
4012,5,136,1029,3359
4013,5,137,1581,6412
4014,5,130,1342,5029
4015,5,131,1211,4190
4016,5,132,1509,5443
4017,5,133,1631,7294
4018,138,144,598,2453
4019,138,145,279,1176
4020,138,142,680,2936
4021,138,143,339,799
4022,138,140,504,1897
4023,138,141,540,2244
4024,20,105,1332,5003
4025,20,104,1194,4381
4026,20,107,1223,4413
4027,20,106,1093,3833
4028,20,101,1293,5486
4029,20,100,1313,5122
4030,20,103,1116,4507
4031,20,102,957,3678
4032,20,109,1602,6132
4033,20,108,1497,5652
4034,49,142,2331,10714
4035,49,143,1750,7732
4036,30,124,945,4374
4037,30,125,702,2963
4038,8,133,1262,4990
4039,8,132,1080,3722
4040,8,135,1163,4425
4041,8,134,1447,6119
4042,8,137,1163,4641
4043,8,136,1274,5206
4044,24,87,2053,9315
4045,24,86,1873,7746
4046,24,85,774,3102
4047,24,84,1204,5183
4048,24,83,1119,4711
4049,24,82,2016,8092
4050,24,81,715,2395
4051,24,80,1484,6572
4052,24,89,2019,9161
4053,24,88,1575,7123
4054,95,141,1084,4806
4055,95,140,1048,4459
4056,95,143,844,3202
4057,95,142,1224,5498
4058,95,145,824,3739
4059,95,144,1072,4872
4060,49,79,1392,6462
4061,49,78,1237,5775
4062,49,77,1572,6831
4063,49,76,1057,4734
4064,49,75,948,4209
4065,49,74,1666,7868
4066,49,73,1702,7836
4067,49,72,1111,5805
4068,49,71,1558,7225
4069,49,70,1570,7538
4070,108,132,2370,9300
4071,108,133,2723,11366
4072,108,130,2204,8886
4073,108,131,2073,8047
4074,108,136,1890,7216
4075,108,137,2443,10269
4076,108,134,2727,11747
4077,108,135,2025,7901
4078,108,138,2502,10073
4079,108,139,2850,12305
4080,14,93,1629,5614
4081,14,92,2039,8315
4082,14,91,1377,4954
4083,14,90,1529,6260
4084,14,97,1428,6238
4085,14,96,1717,7188
4086,14,95,1535,5670
4087,14,94,1885,8104
4088,14,99,1382,5419
4089,14,98,1735,7543
4090,76,139,983,5069
4091,76,138,706,3404
4092,76,135,141,679
4093,76,134,860,4511
4094,76,137,577,3033
4095,76,136,528,2190
4096,76,131,318,1420
4097,76,130,337,1650
4098,76,133,509,2549
4099,76,132,504,2064
4100,11,78,1728,7497
4101,11,79,1788,6093
4102,11,76,1310,4124
4103,11,77,2063,8552
4104,11,74,1512,6939
4105,11,75,1203,3781
4106,11,72,1243,5381
4107,11,73,1718,5324
4108,11,70,1586,5027
4109,11,71,1954,6856
4110,24,54,616,1930
4111,96,142,1039,4743
4112,96,143,783,2894
4113,96,140,888,3736
4114,96,141,923,4083
4115,96,144,899,4256
4116,96,145,656,3001
4117,24,55,1414,5082
4118,24,56,1253,4823
4119,24,57,1190,4315
4120,24,50,1159,4094
4121,24,51,1023,4122
4122,8,13,1316,6124
4123,8,12,1254,5972
4124,8,11,891,3985
4125,31,139,2508,11823
4126,8,17,575,2450
4127,8,16,1155,5551
4128,8,15,381,1599
4129,8,14,958,4281
4130,31,132,2025,9302
4131,31,133,2227,10104
4132,8,19,645,3430
4133,31,131,1963,8309
4134,31,136,1470,6458
4135,31,137,2120,9861
4136,31,134,2385,11264
4137,31,135,1782,8321
4138,26,109,889,4003
4139,26,108,826,3683
4140,26,103,538,2180
4141,26,102,237,861
4142,26,101,916,3625
4143,26,100,496,2049
4144,26,107,826,3055
4145,26,106,702,2456
4146,26,105,681,2788
4147,26,104,718,2559
4148,24,53,1230,4674
4149,54,88,1295,6133
4150,54,89,1826,8705
4151,47,102,1008,3795
4152,47,103,1251,4854
4153,47,104,1365,4862
4154,47,105,1399,5350
4155,47,106,1264,4315
4156,47,107,1393,4894
4157,54,80,945,4390
4158,54,81,99,465
4159,54,82,1400,6162
4160,54,83,1070,4552
4161,54,84,924,4193
4162,54,85,974,4364
4163,54,86,1257,5816
4164,54,87,1437,7385
4165,8,10,627,2769
4166,89,119,1803,7769
4167,89,118,1505,7184
4168,89,111,1585,6638
4169,89,110,1325,5910
4170,89,113,1447,5128
4171,89,112,1801,7708
4172,89,115,1567,7645
4173,89,114,1551,6628
4174,89,117,1820,7713
4175,89,116,1794,8474
4176,87,113,1253,6183
4177,87,112,1576,7315
4178,87,111,1635,7585
4179,87,110,716,3600
4180,87,117,1726,7930
4181,87,116,1206,6164
4182,87,115,1583,7287
4183,87,114,1600,7576
4184,87,119,1215,5460
4185,87,118,1520,6826
4186,31,130,1904,8944
4187,8,18,399,1532
4188,19,145,1853,6637
4189,19,144,2096,7891
4190,19,141,2120,7718
4191,19,140,2084,7371
4192,19,143,1990,6928
4193,19,142,2236,8378
4194,56,68,1596,5554
4195,23,83,1138,4950
4196,56,102,374,1333
4197,56,103,944,3556
4198,56,100,65,71
4199,56,101,1074,3599
4200,56,106,1185,4334
4201,56,107,1309,4932
4202,56,104,782,2873
4203,56,105,269,958
4204,56,108,589,2512
4205,56,109,701,3007
4206,56,62,1027,3646
4207,24,59,522,1487
4208,56,63,950,3335
4209,126,136,1603,5977
4210,126,137,1659,7093
4211,126,134,1942,8571
4212,126,135,1558,5824
4213,126,132,1576,6174
4214,126,133,1758,7443
4215,126,130,1687,6856
4216,126,131,1184,4094
4217,126,138,1778,7514
4218,126,139,2065,9129
4219,102,127,1599,5944
4220,102,126,1502,6304
4221,102,125,861,3355
4222,102,124,1191,4993
4223,102,123,946,4111
4224,53,57,606,1485
4225,102,121,1280,5346
4226,102,120,1486,6399
4227,53,58,457,1830
4228,53,59,954,3187
4229,102,129,1785,6843
4230,102,128,1379,4572
4231,14,70,1612,6994
4232,14,76,1372,5054
4233,3,58,1171,4559
4234,3,59,1300,4935
4235,3,52,678,2538
4236,3,53,870,2651
4237,3,50,867,3429
4238,3,51,696,2289
4239,3,56,794,2628
4240,3,57,568,2049
4241,3,54,1279,4786
4242,3,55,557,2161
4243,79,91,434,1833
4244,19,58,1064,4220
4245,19,59,1188,4393
4246,19,54,1168,4244
4247,19,55,519,1641
4248,19,56,1071,3543
4249,19,57,856,2698
4250,19,50,760,2888
4251,19,51,974,3205
4252,19,52,585,2074
4253,19,53,645,1699
4254,36,79,1567,7115
4255,47,100,1364,5239
4256,47,101,1489,6361
4257,36,71,1732,7878
4258,36,70,1550,6908
4259,36,73,1682,7205
4260,36,72,1091,5175
4261,36,75,834,3108
4262,36,74,1185,4968
4263,36,77,1746,7484
4264,36,76,943,3632
4265,23,25,720,2827
4266,95,120,2504,11091
4267,47,108,1667,6133
4268,30,139,2408,10752
4269,30,138,2060,8520
4270,47,109,1773,6614
4271,30,133,2060,6994
4272,30,132,1929,7747
4273,30,131,1269,3761
4274,30,130,1762,7333
4275,30,137,2002,8716
4276,8,127,223,1206
4277,30,135,1583,6347
4278,30,134,2285,10193
4279,23,27,1115,4710
4280,16,142,2245,9720
4281,16,143,2049,8653
4282,16,140,2094,8713
4283,16,141,2129,9060
4284,16,144,2105,9232
4285,16,145,1862,7978
4286,37,109,2448,10559
4287,37,108,2381,10143
4288,37,105,2209,9056
4289,37,104,2889,12581
4290,37,107,2913,12178
4291,37,106,2789,11579
4292,37,101,1124,5237
4293,37,100,1980,8387
4294,37,103,1184,5817
4295,37,102,2068,8827
4296,98,128,673,3106
4297,98,129,1320,6267
4298,98,126,2300,9705
4299,98,127,1920,8619
4300,98,124,2286,9953
4301,98,125,1956,8315
4302,98,122,2232,9384
4303,98,123,2156,9201
4304,98,120,2486,10714
4305,98,121,2382,10273
4306,71,143,393,1193
4307,71,142,773,3489
4308,71,141,632,2797
4309,71,140,596,2450
4310,71,145,372,1729
4311,71,144,673,3195
4312,29,40,1912,8881
4313,29,41,647,2481
4314,29,42,1317,6294
4315,29,43,1937,8245
4316,29,44,1815,8187
4317,29,45,1295,4960
4318,29,46,1497,6508
4319,29,47,1836,8158
4320,29,48,1908,8228
4321,29,49,1544,7042
4322,70,79,417,1719
4323,70,78,622,2619
4324,27,88,1545,6003
4326,27,89,1689,7142
4329,79,138,264,1307
4330,79,139,741,3536
4331,79,136,565,2262
4332,79,137,352,1574
4333,79,134,618,2978
4334,79,135,298,1322
4335,79,132,275,1076
4336,79,133,460,1817
4337,79,130,155,718
4338,79,131,748,3072
4339,20,129,1890,8772
4340,20,128,1049,4231
4341,20,127,1853,7853
4342,20,126,2177,9231
4343,20,125,1594,6498
4344,20,124,1925,8136
4345,20,123,1794,7384
4346,20,122,1870,7567
4347,20,121,2013,8489
4348,20,120,2219,9542
4349,36,140,1959,8271
4350,36,141,1995,8618
4351,36,142,2111,9278
4352,36,143,1924,8385
4353,36,144,1971,8791
4354,36,145,1728,7537
4355,18,139,1171,5145
4356,18,138,884,3529
4357,14,137,1917,8694
4358,14,136,1396,5034
4359,14,139,2324,10731
4360,93,140,3500,15327
4361,14,138,2007,7891
4362,24,69,2122,8430
4363,24,68,1659,6772
4364,24,65,319,1391
4365,24,64,172,557
4366,57,145,1809,7515
4367,57,144,2052,8769
4368,57,143,1954,7096
4369,57,142,2192,9256
4370,57,141,2076,8597
4371,57,140,2041,8250
4372,62,92,2128,8942
4373,62,93,1718,6242
4374,62,90,1666,6145
4375,62,91,1380,4438
4376,62,96,1595,4783
4377,62,97,1306,3833
4378,62,94,1978,8413
4379,62,95,1424,4536
4380,35,143,1663,7385
4381,35,142,2243,10366
4382,35,141,2103,9674
4383,35,140,2067,9327
4384,35,145,1843,8606
4385,35,144,2091,9740
4386,140,143,392,1478
4387,140,142,240,1080
4388,140,141,125,477
4389,140,145,311,1315
4390,140,144,404,1686
4391,69,135,1497,5854
4392,69,134,1781,7548
4393,69,137,1497,6070
4394,69,136,1510,5011
4395,69,131,1091,3129
4396,69,130,1526,5832
4397,69,133,1596,6419
4398,69,132,1414,5151
4399,69,139,1904,8106
4400,69,138,1617,6490
4401,76,117,1537,6201
4402,76,116,1422,7072
4403,76,115,1284,6133
4404,76,114,1268,5116
4405,76,113,1470,7091
4406,76,112,1792,8222
4407,76,111,1302,5126
4408,76,110,932,4508
4409,76,119,1431,6367
4410,76,118,1222,5672
4411,73,116,1582,7669
4412,73,117,2103,9435
4413,73,114,1977,9080
4414,73,115,1674,7391
4415,73,112,1952,8819
4416,73,113,1629,7688
4417,73,110,885,4002
4418,73,111,2011,9090
4419,73,118,1612,6930
4420,73,119,1591,6964
4421,63,117,569,2697
4422,27,119,697,2872
4423,27,118,1861,8437
4424,11,54,1154,4552
4425,11,55,446,1934
4426,11,56,927,3359
4427,11,57,704,2794
4428,11,50,742,3195
4429,11,51,830,3020
4430,11,52,552,2304
4431,11,53,608,2117
4432,11,58,1041,4435
4433,11,59,1174,4701
4434,92,111,2105,9463
4435,92,110,2995,12758
4436,92,113,2079,8988
4437,92,112,1586,7281
4438,92,115,2443,11208
4439,92,114,2117,9521
4440,92,117,1790,7821
4441,92,116,1794,7424
4442,92,119,1807,7608
4443,92,118,2381,10747
4444,44,73,1585,6787
4445,45,68,1083,3540
4446,30,46,568,2600
4447,30,47,1802,7319
4448,30,44,1589,6600
4449,30,45,574,2238
4450,30,42,990,4535
4451,30,43,1587,6469
4452,30,40,1734,7363
4453,30,41,1000,3581
4454,44,78,1018,4659
4455,30,48,1558,6453
4456,30,49,1195,5267
4457,27,117,1330,5219
4458,52,109,1167,4525
4459,8,39,1376,6242
4461,8,31,2403,10178
4462,8,30,1025,4581
4463,8,33,735,3391
4464,8,32,832,4123
4465,8,35,1923,8330
4466,8,34,796,3995
4467,8,37,211,1013
4468,8,36,1047,5191
4469,133,145,501,2151
4470,133,144,744,3405
4471,133,141,768,3233
4472,133,140,732,2886
4473,133,143,729,2831
4474,133,142,884,3893
4475,89,133,223,805
4476,89,132,191,645
4477,89,131,877,3982
4478,89,130,189,953
4479,89,137,192,1003
4480,89,136,845,3800
4481,89,135,400,2020
4482,89,134,475,2481
4483,89,139,598,3039
4484,89,138,376,1809
4485,31,114,774,3461
4486,31,115,1101,5148
4487,31,116,897,3452
4488,31,117,447,1761
4489,31,110,2577,12101
4490,31,111,763,3402
4491,31,112,537,1823
4492,31,113,941,3169
4493,31,118,1038,4686
4494,31,119,1069,4174
4495,62,145,2112,7319
4496,86,94,2082,9448
4497,86,95,1732,7015
4498,86,96,1961,7826
4499,86,97,1672,6876
4500,86,90,1726,7604
4501,86,91,1574,6299
4502,86,92,2236,9659
4503,86,93,1826,6959
4504,86,98,1932,8888
4505,86,99,1579,6763
4506,62,144,2355,8573
4507,56,128,1657,5658
4508,56,129,2063,7929
4509,56,124,914,3859
4510,56,125,631,2449
4511,56,126,1583,6061
4512,56,127,1610,5681
4513,56,120,1086,4653
4514,56,121,982,4212
4515,56,122,839,3290
4516,56,123,671,2451
4517,3,129,1387,6018
4518,3,128,1410,4776
4519,3,125,673,2632
4520,3,124,1003,4270
4521,3,127,825,3036
4522,3,126,937,3415
4523,3,121,947,4252
4524,3,120,1051,4692
4525,3,123,873,3517
4526,3,122,865,3568
4527,62,142,2495,9061
4528,53,78,1200,5494
4529,53,79,1002,3815
4530,102,103,666,2470
4531,102,105,443,1748
4532,102,104,565,2248
4533,51,118,1842,7845
4534,51,119,619,2219
4535,51,116,855,3077
4536,53,71,1167,4577
4537,51,114,1159,4594
4538,53,73,1104,5200
4539,53,74,872,3620
4540,53,75,522,1760
4541,53,76,631,2284
4542,53,77,1535,6549
4543,18,75,757,3217
4544,18,74,678,2509
4545,18,77,1222,4285
4546,18,76,664,2692
4547,16,30,681,3302
4548,18,70,378,1265
4549,18,73,482,1547
4550,62,140,2343,8054
4551,18,79,722,2764
4552,18,78,927,3664
4553,63,137,2155,9810
4554,63,136,1505,6407
4555,114,128,726,3124
4556,114,129,1638,7995
4557,114,122,2107,8678
4558,114,123,2031,8496
4559,114,120,2456,10654
4560,114,121,2230,9780
4561,114,126,2175,8999
4562,114,127,1795,7913
4563,114,124,2162,9248
4564,114,125,1832,7610
4566,107,143,2433,10792
4567,19,32,275,772
4568,19,33,469,854
4569,19,30,587,2254
4570,19,31,1633,6096
4571,19,36,767,2613
4572,19,37,950,4283
4573,19,34,230,579
4574,19,35,1154,4249
4575,99,101,1142,4980
4576,81,144,2149,9991
4577,8,100,1650,7263
4578,8,101,846,4131
4579,8,102,1413,6369
4580,8,103,906,4711
4581,8,104,2175,9215
4582,8,105,1878,7932
4583,8,106,2116,8874
4584,8,107,2241,9472
4585,8,108,2051,9019
4586,8,109,2117,9435
4587,81,143,1721,7635
4588,3,30,298,1421
4589,3,31,1745,6637
4590,3,32,182,630
4591,3,33,520,1394
4592,3,34,261,958
4593,3,35,1266,4790
4594,3,36,837,3343
4595,3,37,1378,5744
4597,3,39,831,2869
4598,7,117,370,1334
4599,117,125,1548,6385
4600,117,124,1878,8022
4601,117,127,2001,8577
4602,117,126,2130,9118
4603,117,121,1966,8375
4604,117,120,2173,9429
