ID,orig,dest,polyline
1874,16,136,s~maGb`ypL\KnArCl@d@Rf@Td@LTVb@tA|AiAnBg@z@@He@dAALDHpHpJgAhBs@lASp@[nEe@tFyInDMMIo@_DhAeE~AyBx@fCpNmAf@{ChAgBr@w@Z}Af@mLnEgQfHeGbCeAh@g@V_At@w@z@qApBQ\aAeCoCeHwBuFkAuCgAeC_@i@qF{@eB]}@QUAiCe@m@Mi@[WYS_@Oi@G[EoAd@mH
1875,16,137,s~maGb`ypL\KnArCl@d@Rf@Td@LTVb@tA|AiAnBg@z@@He@dAALDHpHpJgAhBs@lASp@[nEe@tFyInDMMIo@_DhAeE~AyBx@fCpNmAf@{ChAgBr@w@Z}Af@mLnEgQfHeGbCeAh@g@V_At@w@z@qApBkA~BoAdCiBvD}ArC_FvJ{BtEmHvNmClF{BpEgE~HuAfCw@lByA|Dq@tBuC~Ks@nCIFk@|@q@~@AJ{ApBgAvAmCnDeCfDM`@aBpI_@pBKPa@`@UL]HUDMH_AU]OsAUaAMcAOSBa@BUFQL[b@{@rBSZSPUNcBh@aB`@Q?c@@cEUiPy@kDWoBKmIc@qKm@}@Ay@DmB\
1876,16,138,s~maGb`ypLqBz@u@To@\k@PkBp@aAb@{Al@Ow@cBmJqBmL{AmI_@uBWQ{@qH}@{GKSMEYEw@Xa@R{HlDkDzAEPWJ]RGR@n@?PNbAn@~Ed@rCJ|@VfA@BuAb@SR?DBB\UAG_@X]h@Mb@E`@C^?FDh@BACo@E@@v@QMIMEc@Q[WSMEc@Ce@DUGQIEI?S?YKEyAa@oB]gEw@oBWq@FUFYN_@Rq@Za@Vc@B{@Gi@Ck@Sc@Um@e@y@o@i@k@wCmFWe@YW}@a@qBq@s@[iDuAY[_BsB{@aAQOKOCBk@pAcAfCqB|EaC|Fs@bBeB}AuDkDYW]t@Uj@Sp@CPIv@cBtM]fCKd@CN@FxApA^ZL\PVL?LHH\QtC@Je@jHkA`QwB~[{AvUoCta@gArPy@|MKz@m@v@gAvAaFpGmKbNgLjO}BvC_DyEiAqAGEs@[sHsCaAjHw@zFmAxIs@|CYx@kBrEOIORy@bA
1877,16,139,s~maGb`ypL\KnArCl@d@Rf@Td@LTVb@tA|AiAnBg@z@@He@dAALDHpHpJgAhBs@lASp@[nEe@tFyInDMMIo@_DhAeE~AyBx@fCpNmAf@{ChAgBr@w@Z}Af@mLnEgQfHeGbCeAh@g@V_At@w@z@qApBkA~BoAdCiBvD}ArC_FvJ{BtEmHvNmClF{BpEgE~HuAfCw@lByA|Dq@tBuC~Ks@nCIFk@|@q@~@AJ{ApBgAvAmCnDeCfDM`@aBpI_@pBKPa@`@UL]HUDMH_AU]OsAUaAMcAOSBa@BUFQL[b@{@rBSZSPUNcBh@aB`@Q?c@@cEUiPy@kDWoBKmIc@qKm@}@Ay@DoDn@YFcAVgAh@a@Z}A|AcAjAc@p@i@dA[v@mBfFiAxCi@~@uDpEyH~IcKrLiFdGMNc@k@MO@]CsBC_@?_AJkEZ{AF]@kBJsAA}@DiCBc@`AeHBiBLI
1878,16,140,s~maGb`ypL\KnArCl@d@Rf@Td@LTVb@tA|AiAnBg@z@@He@dAALDHpHpJgAhBs@lASp@[nEe@tFyInDMMIo@_DhAeE~AyBx@fCpNmAf@{ChAgBr@w@Z}Af@mLnEgQfHeGbCeAh@g@V_At@w@z@qApBkA~BoAdCiBvD}ArC_FvJ{BtEmHvNmClF{BpEgE~HuAfCw@lByA|Dq@tBuC~Ks@nCIFk@|@q@~@AJ{ApBgAvAmCnDeCfDM`@aBpI_@pBKPa@`@UL]HUDMH_AU]OsAUaAMcAOSBa@BUFQL[b@{@rBSZSPUNcBh@aB`@Q?c@@cEUiPy@kDWoBKmIc@qKm@}@Ay@DoDn@YFcAVgAh@a@ZWX{B}EeByDsC`D}HyEaAs@gAm@gBkAsCcBoAw@eBeAeKiGiGsDsEuC_@V
1879,16,141,s~maGb`ypL\KnArCl@d@Rf@Td@LTVb@tA|AiAnBg@z@@He@dAALDHpHpJgAhBs@lASp@[nEe@tFyInDMMIo@_DhAeE~AyBx@fCpNmAf@{ChAgBr@w@Z}Af@mLnEgQfHeGbCeAh@g@V_At@w@z@qApBkA~BoAdCiBvD}ArC_FvJ{BtEmHvNmClF{BpEgE~HuAfCw@lByA|Dq@tBuC~Ks@nCIFk@|@q@~@AJ{ApBgAvAmCnDeCfDM`@aBpI_@pBKPa@`@UL]HUDMH_AU]OsAUaAMcAOSBa@BUFQL[b@{@rBSZSPUNcBh@aB`@Q?c@@cEUiPy@kDWoBKmIc@qKm@}@Ay@DoDn@YFcAVgAh@a@ZWX{B}EeByDsC`D}HyEaAs@gAm@gBkAsCcBoAw@eBeAeKiGkDtMeDjLGJ_@u@iByCiBoCu@k@?SAG
1880,16,142,s~maGb`ypL\KnArCl@d@Rf@Td@LTVb@tA|AiAnBg@z@@He@dAALDHpHpJgAhBs@lASp@[nEe@tFyInDMMIo@_DhAeE~AyBx@fCpNmAf@{ChAgBr@w@Z}Af@mLnEgQfHeGbCeAh@g@V_At@w@z@qApBkA~BoAdCiBvD}ArC_FvJ{BtEmHvNmClF{BpEgE~HuAfCw@lByA|Dq@tBuC~Ks@nCIFk@|@q@~@AJ{ApBgAvAmCnDeCfDM`@aBpI_@pBKPa@`@UL]HUDMH_AU]OsAUaAMcAOSBa@BUFQL[b@{@rBSZSPUNcBh@aB`@Q?c@@cEUiPy@kDWoBKmIc@qKm@}@Ay@DoDn@YFcAVgAh@a@Z}A|AcAjAc@p@i@dA[v@mBfFiAxCi@~@uDpEyH~IcKrLiFdGMNc@k@WYuEqF}LqNcInCi@PMKEGKg@rA}D`A}CoBmAqEmCwBqA
1881,16,143,s~maGb`ypLqBz@u@To@\k@PkBp@aAb@{Al@Ow@cBmJqBmL{AmI_@uBWQ{@qH}@{GKSMEYEw@Xa@R{HlDkDzAEPWJ]RGR@n@?PNbAn@~Ed@rCJ|@VfA@BuAb@SR?DBB\UAG_@X]h@Mb@E`@C^?FDh@BACo@E@@v@QMIMEc@Q[WSMEc@Ce@DUGQIEI?S?YKEyAa@oB]gEw@oBWq@FUFYN_@Rq@Za@Vc@B{@Gi@Ck@Sc@Um@e@y@o@i@k@wCmFWe@YW}@a@qBq@s@[iDuAY[_BsB{@aAQOKOCBk@pAcAfCqB|EaC|Fs@bBeB}AuDkDYW]t@Uj@Sp@CPIv@cBtM]fCKd@CN@FxApA^ZL\PVL?LHH\QtC@Je@jHkA`QsArSmCa@Qr@[nAO^{A|FOh@INiDpEcM|DcBX]@c@G{@dC_@jAoDfNoBnH{AzFOl@Id@WbAWp@oAhA_FrCMJWh@y@dAs@n@sEdEkBfBqBjBg@fBeBdHyAzF}E`SmBxHyBlFiDuBaDhGoGyD
1882,16,144,s~maGb`ypL\KnArCl@d@Rf@Td@LTVb@tA|AiAnBg@z@@He@dAALDHpHpJgAhBs@lASp@[nEe@tFyInDMMIo@_DhAeE~AyBx@fCpNmAf@{ChAgBr@w@Z}Af@mLnEgQfHeGbCeAh@g@V_At@w@z@qApBkA~BoAdCiBvD}ArC_FvJ{BtEmHvNmClF{BpEgE~HuAfCw@lByA|Dq@tBuC~Ks@nCIFk@|@q@~@AJ{ApBgAvAmCnDeCfDM`@aBpI_@pBKPa@`@UL]HUDMH_AU]OsAUaAMcAOSBa@BUFQL[b@{@rBSZSPUNcBh@aB`@Q?c@@cEUiPy@kDWoBKmIc@qKm@}@Ay@DoDn@YFcAVgAh@a@Z}A|AcAjAc@p@i@dA[v@mBfFiAxCi@~@uDpEyH~IcKrLiFdGMNc@k@WYuEqF}LqNcInCOD
1883,16,145,s~maGb`ypL\KnArCl@d@Rf@Td@LTVb@tA|AiAnBg@z@@He@dAALDHpHpJgAhBs@lASp@[nEe@tFyInDMMIo@_DhAeE~AyBx@fCpNmAf@{ChAgBr@w@Z}Af@mLnEgQfHeGbCeAh@g@V_At@w@z@qApBkA~BoAdCiBvD}ArC_FvJ{BtEmHvNmClF{BpEgE~HuAfCw@lByA|Dq@tBuC~Ks@nCIFk@|@q@~@AJ{ApBgAvAmCnDeCfDM`@aBpI_@pBKPa@`@UL]HUDMH_AU]OsAUaAMcAOSBa@BUFQL[b@{@rBSZSPUNcBh@aB`@Q?c@@cEUiPy@kDWoBKmIc@qKm@}@Ay@DoDn@YFcAVgAh@a@Z}A|AcAjAc@p@gAgBuBmDu@iBaDvCcBzAcEzBu@w@V{@
1884,17,18,smqaGluaqLwF`@YDCDBxBGlDMzASbBYtAi@nBUj@c@bAVVfBbBzAxAHLl@n@fBbC~A`Cl@z@DBhBlC|BjDdA~A
1885,17,19,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@X?c@mBi@iCAGPCREbHe@rDUjCe@~Be@tAm@rA}@~@aAPU`A{Aj@eAdAsAV_@fBuDj@eAxAqAr@gAVm@AQ@CDERI`AAxEZ~CXfAHlAThAT~@NN@`@DrHbAjBTV{EjA{R@Q?QEOCI{@}EI]
1886,17,20,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]Gs@Gc@sC_P_@o@gAyCMg@u@aEmBwK{@}EKa@Y_Ay@}AIQRmA@_@Ce@GUCs@BEB@@n@A?Ei@?WFg@Nk@Xg@XUHGB@ADUNKD?IRSUFOeAQ_AfBo@Fj@JDPF`@ClCaAdEcBhHuCZMeBaNWwB?a@?oBLsGRyGB_CEqA_@iKIuC@iBDoBLsBPcCRcALu@Ho@?MAW\aCV_BSGgB{@m@k@SSMOU_@eCkGkD{Ia@iAIYQQ_@[[SmA[kBSkBKuABq@N_@Rc@f@SNSJ{Dp@uCh@SDAS?GYFAI
1887,17,21,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]DHNz@BD@CKi@@E\OJI[mBFGoAiHm@cDhBs@bCiAdBs@lFqBhFqBtAg@rAa@pCkAPGRZbB|Bf@h@~DtFpBrCTXY`@Ub@INOp@CZ
1888,17,22,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]Gs@Gc@sC_P_@o@gAyCMg@u@aEmBwK{@}EKa@Y_Ay@}AIQRmA@_@Ce@GUCs@BEB@@n@A?Ei@?WFg@Nk@Xg@XUHGB@ADUNKD?IRSUFOeAQ_AfBo@Fj@JDPF`@ClCaAdEcBhHuCZMeBaNWwB?a@?oBLsGRyGB_CEqA_@iKIuC@iBDoBLsBPcCRcALu@Ho@?MAW\aCV_BSGgB{@m@k@SSMOU_@eCkGRW
1889,17,23,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]Gs@Gc@sC_P_@o@gAyCMg@u@aEmBwK{@}EKa@Y_Ay@}AIQRmA@_@Ce@GUQMIM?QMc@a@]]Gi@@W?[KGIAW?YKEyAa@oB]gEw@oBWq@FUFYN_@RWJAFADEDON?DRd@BEAEO[Om@Kq@Gy@?y@Du@CIEBCl@FBZBGOI[?]A[@O@MJSGY@G@Q?QCa@Oe@c@iA?oAAeDG_J?_EAaEEkHAgD?m@Fk@LgARy@r@eCPe@b@q@l@m@|@m@z@YCc@KWU]QCUFi@\JcCHOJETCZANDFT^f@
1890,17,24,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]Gs@Gc@sC_P_@o@gAyCMg@u@aEmBwK{@}EKa@Y_Ay@}AIQRmA@_@Ce@GUCs@BEB@@n@A?Ei@?WFg@Nk@Xg@XUHGB@ADUNKD?IRSUFOeAQ_AfBo@Fj@JDPF`@ClCaAdEcBhHuCZMeBaNWwB?a@?oBLsGRyGB_CEqA_@iKIuC@iBDoBLsBPcCRcALu@Ho@?MAW\aCV_BSGgB{@m@k@SSMOU_@eCkGkD{Ia@iAIYLQhAeBtCgHXq@RSNa@b@cAxDmKtAwDRk@
1891,17,25,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]Gs@Gc@sC_P_@o@EOFO@Yi@yCECE@[aB[oB`@QTGXtA@DHAESiBcKbGaCfFmBbI}CbDuAtDwAfC_A~@_@|@a@d@O^KxEjGd@n@RXPIp@YpCgApKaExHjQ
1892,17,26,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]Gs@Gc@sC_P_@o@EOFO@Yi@yCECE@[aB[oB`@QTGXtA@DHAESiBcKbGaCfFmBbI}CbDuAtDwAfC_A~@_@|@a@d@O^KLIzEkBdDqAfFmBv@_@a@}@zE_G`CsCvBsCRv@
1893,17,27,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]Gs@Gc@sC_P_@o@EOFO@Yi@yCECE@[aB[oB`@QTGXtA@DHAESiBcKbGaCfFmBbI}CbDuAtDwAfC_A~@_@|@a@d@O^KxEjGd@n@j@p@fHhJnE`GxElGpEfG|AtB|@nArCjDvCxDd@r@~BjEx@bBnAxBhDvG@BGJjDxEFH?JC`@Al@Jr@Xx@JPLn@JTRFh@Ph@`@\`@d@~@t@|AvCdFh@p@n@p@`@\fArAp@`A\\v@`@ZRJH
1894,17,29,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RC@^ANTjFHrCJtBBf@
1895,17,30,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RC@^ANTjFHrCJtBJdC\lJRbFJnAPvEB~@XZh@b@b@Vf@PfAPV@?HAJHRrHpJ|@dAjAp@l@Jt@B`CMnHWRCDGZ}DDKzB^FCHGFGv@hCR^|AYzEcAvB_@dBSlB_@pCm@j@Qv@]hB_Aj@WZK|@g@b@[^_@n@s@`A{@h@a@`Ak@nFmCzA}@~AgAhA{@^[nAcBz@}Aj@uA~AmEl@{AzBeFjA_ClBiEt@}A^a@h@Y|A[LCFs@Dq@B_@|@eKz@sLn@iNNeD@mE?_EBo@Du@TiCNq@t@aBtAqCvJ~JtBqDj@{@vDkHtCeFjCyEp@oAXr@BB
1896,17,31,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]Gs@Gc@sC_P_@o@gAyCMg@u@aEmBwK{@}EKa@Y_Ay@}AIQRmA@_@Ce@GUCs@BEB@@n@A?Ei@?WFg@Nk@Xg@XUHGB@ADUNKD?IRSUFOeAQ_AfBo@Fj@JDPF`@ClCaAdEcBhHuCZMeBaNWwB?a@?oBLsGRyGB_CEqA_@iKIuC@iBDoBLsBPcCRcALu@Ho@?MAW\aCV_BSGgB{@m@k@SSMOU_@eCkGkD{Ia@iAIYLQhAeBtCgHXq@RSNa@b@cAxDmKtAwDjBoFhAuCvAwDxAuEl@kBVy@PNnDbC[bA
1897,17,32,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[NcEF?DEFeA@??^h@DBEBs@DA?SnAPv@J|Cb@V@z@iOPyBDY?SL?P@JBRNhAfArCvC|FnGn@t@bAbAfGvG`AbA
1898,17,33,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[NcEF?DEFeA@??^h@DBEBs@DAd@eO\@LAt@WnAe@hAc@l@QJCH@?Q@]
1899,17,34,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[NcEF?DEFeA@??^h@DBEBs@DA?SnAPv@J|Cb@V@z@iOPKRBFJFNNn@xAlI`B`JDXDILMvAq@HIBI@Il@eBpBeE
1900,17,35,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]Gs@Gc@sC_P_@o@gAyCMg@u@aEmBwK{@}EKa@Y_Ay@}AIQRmA@_@Ce@GUCs@BEB@@n@A?Ei@?WFg@Nk@Xg@XUHGB@ADUNKD?IRSUFOeAQ_AfBo@Fj@JDPF`@ClCaAdEcBhHuCZMeBaNWwB?a@?oBLsGRyGB_CEqA_@iKq@OUM{@w@wAoAuByBc@k@Oa@O}@GI
1901,17,36,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]DHNz@BD@CKi@@E\OJI[mBFGoAiHm@cDhBs@bCiAdBs@lFqBhFqBqBsLhAe@
1902,17,37,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RC@^ANTjFHrCJtBJdC\lJRbFJnAPvEB~@XZh@b@b@Vf@PfAPV@?HAJHRrHpJ|@dAjAp@l@Jt@B`CMnHWRCDGZ}DDKzB^FCHGFGv@hCP^A?_AF_AbNg@nL]|ESNSTMZ[xBYvEDn@LLp@FfARDzAq@jI}@~Kc@zF
1903,17,38,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]Gs@Gc@sC_P_@o@gAyCMg@u@aEmBwK{@}EKa@Y_Ay@}AIQRmA@_@Ce@GUQMIM?QMc@a@]]Gi@@W?[KGIAW?YKEyAa@oB]gEw@oBWq@FUFYN_@Ra@PYNWPOBS?[Aa@EI?]Ck@Sc@Um@e@y@o@i@k@s@oAcB}CWe@YW}@a@qBq@aEaB[OY[sCqDYSh@}@JYLeARMVgB`@cDTiBl@iCJYP_@TSj@k@`@]vB{Bl@c@DWOESIEG]s@k@_AMm@_AsBeAyBMPRd@
1904,17,39,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]Gs@Gc@sC_P_@o@EOFO@Yi@yCECE@[aB[oB`@QTGXtA@DHAESiBcKbGaCfFmBbI}CbDuAtDwAfC_A~@_@|@a@d@O^KxEjGd@n@RXPIp@YpCgAhBs@xBhMt@U\QNMpFcFV]lAaBzCyDvEaGvCzE|@`B
1905,17,40,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RCGqBKeDK}BG}BB]Dg@Hc@@EGGGIAq@Ei@?M^?nAAn@AhCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[r@eUNuIJoAFuDCs@Qw@Ow@_@oA?]@SEUc@eAe@sAo@}CWgDM_CU}CKeCM_B?e@a@_GIy@WwAO]y@_EIK]_@AM?g@?[CSAKD]Gs@Gc@sC_P_@o@gAyCMg@u@aEmBwK{@}EKa@Y_Ay@}AIQRmA@_@Ce@GUQMIM?QMc@a@]]Gi@@W?[KGIAW?YKEyAa@oB]gEw@oBWq@FUFYN_@Ra@PYNWPOBS?[Aa@EI?]Ck@Sc@Um@e@y@o@i@k@s@oAcB}CWe@YW}@a@qBq@aEaB[OY[sCqDYSh@}@JYLeARMVgB`@cDTiBl@iCJYP_@TSj@k@`@]vB{Bl@c@DWOESIEG]s@k@_AMm@_AsByAcDg@qAwAgDy@mB{@sBOQcAuAU[MEo@aAsBoDI[CYAs@f@eDl@uDj@{BxBaILUj@s@|@eAJGh@Sl@Ub@ItAGrCGnC?
1906,17,41,smqaGluaqLPC@P@^h@GZCnBMTtEFHJ@RC@^ANTjFHrCJtBJdC\lJRbFJnAPvEB~@XZh@b@b@Vf@PfAPV@?HAJHRrHpJ|@dAjAp@l@Jt@B`CMnHWRCDGZ}DDKzB^FCHGFGv@hCR^|AYzEcAvB_@dBSj@wJnAoSd@iJD_A?QGOMa@?c@DsA
